YEAR,DISTRICT ,SCHOOL,TOTAL CANDIDATES,% DIV 1,% DIV 2,% DIV 3,% DIV 4,% DIV 7
2015,KAMPALA,NTINDA VIEW COLLEGE,87.0,23.0,23.0,26.4,23.0,1.1
2015,WAKISO,"ST.LUCIA HILL SCHOOL,NAMAGOMA",135.0,23.0,36.3,26.7,13.3,0.0
2015,WAKISO,KISUBI HIGH SCHOOL,61.0,23.0,55.7,16.4,3.3,0.0
2015,MUKONO,"FAIRMONT HIGH SCHOOL,MUKONO",48.0,22.9,18.8,25.0,27.1,0.0
2015,BUKEDEA,AMUS COLLEGE SCHOOL,101.0,22.8,28.7,31.7,14.9,0.0
2015,KABALE,"KIGEZI COLLEGE,BUTOBERE",44.0,22.7,25.0,27.3,22.7,0.0
2015,WAKISO,KYADDONDO SECONDARY SCHOOL,199.0,22.6,32.2,25.6,17.1,0.0
2015,TORORO,"MAMA KEVINA COMPREHENSIVE SS,TORORO",102.0,22.5,43.1,16.7,17.6,0.0
2015,MOYO,"ST.ANDREW'S COLLEGE,MOYO",89.0,22.5,40.4,31.5,3.4,0.0
2015,KANUNGU,"BISHOP COMBONI COLLEGE,KAMBUGA",89.0,22.5,55.1,18.0,4.5,0.0
2015,IGANGA,BUKOYO SECONDARY SCHOOL,143.0,22.4,35.7,25.2,14.7,0.0
2015,WAKISO,"MARY REPARATRIX TRAINING CENTRE,ENTEBBE",85.0,22.4,35.3,35.3,7.1,0.0
2015,AMURU,LACOR SEMINARY,18.0,22.2,66.7,11.1,0.0,0.0
2015,WAKISO,ST.JOHN'S WAKISO SECONDARY SCHOOL,50.0,22.0,40.0,16.0,22.0,0.0
2015,KYANKWANZI,"BEATRICE SECONDARY SCHOOL,KYANKWANZI",41.0,22.0,29.3,22.0,26.8,0.0
2015,BUSHENYI MAIN,NYAKABANGA SECONDARY SCHOOL,114.0,21.9,53.5,19.3,5.3,0.0
2015,WAKISO,KAWANDA SECONDARY SCHOOL,187.0,21.9,37.4,28.3,11.2,0.0
2015,RUKUNGIRI,"ST.GERALDS' SECONDARY SCHOOL,NYAKIBALE",146.0,21.9,39.0,32.9,6.2,0.0
2015,KAMPALA,"ST.JAMES BIINA HALL,LUZIRA",147.0,21.8,54.4,13.6,8.2,0.0
2015,MBARARA,"PARENTAL CARE SECONDARY SCHOOL,MBARARA",46.0,21.7,43.5,21.7,13.0,0.0
2015,WAKISO,IRMA PFEIFFER BWEYA HIGH SCHOOL,65.0,21.5,58.5,18.5,0.0,0.0
2015,MUKONO,"BISHOP'S SENIOR SCHOOL,MUKONO",302.0,21.5,36.1,29.1,12.6,0.0
2015,JINJA,"GOODHEART SECONDARY SCHOOL,JINJA",135.0,21.5,39.3,30.4,7.4,0.0
2015,RUBIRIZI,UNIQUE HIGH SCHOOL,103.0,21.4,32.0,27.2,16.5,0.0
2015,KAMPALA,"EMMA HIGH SCHOOL,KIKAAYA",75.0,21.3,38.7,20.0,16.0,0.0
2015,RUBIRIZI,"ST.THOMAS VOC. SECONDARY SCHOOL,RUBIRIZI",80.0,21.3,45.0,26.3,5.0,0.0
2015,JINJA,JINJA SECONDARY SCHOOL,289.0,21.1,36.7,34.3,6.9,0.7
2015,MUKONO,"COUNTRYSIDE COLLEGE,MUKONO",76.0,21.1,30.3,27.6,21.1,0.0
2015,LWENGO,"ST.JOSEPH'S GIRLS' SCHOOL,NKONI",43.0,20.9,55.8,18.6,4.7,0.0
2015,KAMPALA,AGA KHAN HIGH SCHOOL,24.0,20.8,50.0,29.2,0.0,0.0
2015,KAYUNGA,ST.PONTIANO NGONDWE SECONDARY SCHOOL,53.0,20.8,41.5,37.7,0.0,0.0
2015,WAKISO,"ST.HENRY'S SCHOOL,KYENGERA",92.0,20.7,26.1,22.8,29.3,0.0
2015,KAMPALA,"JAKAYZ SECONDARY SCHOOL,KABOWA",97.0,20.6,20.6,28.9,24.7,0.0
2015,WAKISO,WAMPEWO NTAKKE SECONDARY SCHOOL,206.0,20.4,38.3,25.7,15.0,0.0
2015,MUBENDE,"ST.CHARLES LWANGA SS,MUBENDE",128.0,20.3,47.7,24.2,6.3,0.8
2015,BUSHENYI MAIN,"VINE HIGH SCHOOL,KYEIZOBA",119.0,20.2,29.4,25.2,21.8,0.0
2015,WAKISO,MUGWANYA SUMMIT COLLEGE,124.0,20.2,42.7,27.4,8.9,0.0
2015,BUIKWE,"CARDINAL NSUBUGA SECONDARY SCHOOL,NYENGA",70.0,20.0,32.9,28.6,17.1,0.0
2015,SOROTI,"ST.PETER'S SEMINARY,MADERA",10.0,20.0,60.0,20.0,0.0,0.0
2015,MPIGI,"ST.MARY'S SECONDARY SCHOOL,NKOZI",80.0,20.0,26.3,35.0,17.5,0.0
2015,MPIGI,SAM'S PARK HIGH SCHOOL,25.0,20.0,12.0,32.0,36.0,0.0
2015,KAMPALA,"ROYAL COLLEGE,NAMUGONGO",120.0,20.0,33.3,29.2,16.7,0.0
2015,BUTALEJA,MULAGI GIRLS SECONDARY SCHOOL,60.0,20.0,35.0,31.7,13.3,0.0
2015,MBARARA,"EDEN INTERNATIONAL SCHOOL,MBARARA",45.0,20.0,31.1,17.8,28.9,0.0
2015,JINJA,"BUSOGA COLLEGE,MWIRI",131.0,19.8,45.8,30.5,3.8,0.0
2015,KABALE,KABALE TRINITY COLLEGE,218.0,19.7,30.3,28.4,20.2,0.0
2015,WAKISO,"ALLIANCE HIGH SCHOOL,NANSANA",168.0,19.6,27.4,32.1,19.0,0.0
2015,SHEEMA,ITENDERO HIGH SCHOOL,77.0,19.5,20.8,31.2,24.7,0.0
2015,WAKISO,MOTHERLAND ACADEMY,67.0,19.4,17.9,25.4,34.3,0.0
2015,KAMPALA,KABOWA HIGH SCHOOL,145.0,19.3,34.5,29.7,15.2,0.0
2015,KYEGEGWA,"KING SOLOMON'S COLLEGE,KYATEGA",130.0,19.2,33.1,42.3,5.4,0.0
2015,MUKONO,"PAUL MUKASA SECONDARY SCHOOL,MUKONO",125.0,19.2,44.8,28.8,4.8,0.0
2015,KALUNGU,"BEXHILL HIGH SCHOOL,KAMUTUUZA",73.0,19.2,38.4,19.2,21.9,0.0
2015,MPIGI,"ST.MARY'S SECONDARY SCHOOL,NSUMBA",21.0,19.0,19.0,52.4,4.8,0.0
2015,KABALE,KABALE BRAINSTORM HIGH SCHOOL,200.0,19.0,37.0,34.5,9.0,0.0
2015,KAMPALA,MUYENGA HIGH SCHOOL,58.0,19.0,29.3,31.0,17.2,0.0
2015,WAKISO,LUIGI GIUSSANI HIGH SCHOOL,112.0,18.8,30.4,25.9,22.3,0.9
2015,KIRYANDONGO,DORAH BLOCH INTERNATIONAL COLLEGE,80.0,18.8,48.8,25.0,3.8,0.0
2015,WAKISO,ENTEBBE  SECONDARY SCHOOL,172.0,18.6,34.3,27.3,18.0,0.6
2015,MPIGI,"ST.THERESA SECONDARY SCHOOL,KATENDE",54.0,18.5,55.6,20.4,5.6,0.0
2015,MUKONO,"FAITH HIGH SCHOOL,SONDE",49.0,18.4,38.8,32.7,10.2,0.0
2015,WAKISO,KAZO SECONDARY SCHOOL,55.0,18.2,20.0,21.8,34.5,0.0
2015,KAMPALA,KISAASI COLLEGE SCHOOL,132.0,18.2,21.2,23.5,31.8,0.0
2015,WAKISO,ST.JULIAN HIGH SCHOOL,215.0,18.1,37.2,25.1,15.8,0.5
2015,BUSHENYI MAIN,PLUS TWO HIGH SCHOOL,116.0,18.1,42.2,29.3,10.3,0.0
2015,IGANGA,"VICTORIA HIGH SCHOOL,IGANGA",116.0,18.1,40.5,24.1,16.4,0.0
2015,KAMPALA,"TROPICAL HIGH SCHOOL,KAMPALA",133.0,18.0,34.6,27.1,18.8,0.0
2015,BUSHENYI MAIN,"LIGHT SECONDARY SCHOOL,NYABUBARE",89.0,18.0,42.7,27.0,9.0,0.0
2015,KAYUNGA,"UGANDA MARTYRS SECONDARY SCHOOL,KAYUNGA",85.0,17.6,36.5,24.7,21.2,0.0
2015,LUWERO,"HOLY CROSS SECONDARY SCHOOL,WOBULENZI",17.0,17.6,35.3,23.5,23.5,0.0
2015,MUKONO,"ST.JOHN'S SECONDARY SCHOOL,MUKONO",142.0,17.6,27.5,23.2,29.6,0.0
2015,KIBOGA,"SAVIOUR HIGH SCHOOL,KIBOGA",91.0,17.6,9.9,22.0,39.6,0.0
2015,MASAKA MAIN,KAKO SECONDARY SCHOOL,57.0,17.5,38.6,24.6,15.8,0.0
2015,NEBBI,"SUNRISE SECONDARY SCHOOL,NEBBI",57.0,17.5,38.6,28.1,15.8,0.0
2015,KAMULI,"ST.PAUL'S SECONDARY SCHOOL,MBULAMUTI",138.0,17.4,48.6,27.5,6.5,0.0
2015,BUSHENYI MAIN,"BISHOP OGEZ HIGH SCHOOL,ISHAKA",226.0,17.3,39.8,29.6,12.8,0.0
2015,KABALE,"ST.ALOYSIOUS KITANGA SS,KABALE",93.0,17.2,35.5,33.3,10.8,0.0
2015,MPIGI,"ST.JOHN'S COLLEGE,MPIGI",35.0,17.1,11.4,34.3,34.3,0.0
2015,BUKOMANSIMBI,"ST.GEORGE SECONDARY SCHOOL,MAKUKUULU",70.0,17.1,32.9,31.4,18.6,0.0
2015,MBARARA,"ST.MARY'S GIRLS'VOC. SCHOOL,MBARARA",70.0,17.1,72.9,8.6,0.0,0.0
2015,MITYANA,"ST.NOA SECONDARY SCHOOL,MITYANA",30.0,16.7,30.0,36.7,16.7,0.0
2015,WAKISO,"GREENSTARS HIGH SCHOOL,ENTEBBE",66.0,16.7,24.2,31.8,27.3,0.0
2015,KAMPALA,PRINCESS DIANA HIGH SCHOOL,66.0,16.7,22.7,31.8,25.8,1.5
2015,LYANTONDE,"ST.JOHN'S COMPREHENSIVE SS,LYANTONDE",84.0,16.7,38.1,32.1,11.9,1.2
2015,KAMULI,"KINGS WAY COLLEGE,NAWANYAGO",12.0,16.7,0.0,0.0,25.0,0.0
2015,IBANDA,"ALLIANCE SECONDARY SCHOOL,IBANDA",163.0,16.6,22.1,27.0,32.5,0.0
2015,JINJA,KAKIRA SECONDARY SCHOOL,127.0,16.5,39.4,22.0,22.0,0.0
2015,WAKISO,NKUMBA SECONDARY SCHOOL,103.0,16.5,26.2,27.2,26.2,0.0
2015,KAMULI,BUSOGA HIGH SCHOOL,91.0,16.5,34.1,23.1,22.0,0.0
2015,WAKISO,"ST.EDWARD'S COLLEGE,GALAMBA",55.0,16.4,27.3,30.9,23.6,0.0
2015,BUSHENYI,BUBANGIZI SECONDARY SCHOOL,135.0,16.3,38.5,34.8,9.6,0.0
2015,LUWERO,"ST.JOHN'S SECONDARY SCHOOL,NANDERE",86.0,16.3,33.7,27.9,20.9,0.0
2015,WAKISO,"GOD'S WAY HIGH SCHOOL,MAGANJO",80.0,16.3,28.8,33.8,18.8,1.3
2015,WAKISO,"ST.NOA'S GIRLS SECONDARY SCHOOL,ZZANA",161.0,16.1,29.2,26.1,24.8,0.6
2015,KABALE,"ST.PAUL'S SECONDARY SCHOOL,BUKINDA",112.0,16.1,46.4,30.4,6.3,0.0
2015,MUKONO,"OUR LADY OF AFRICA SS,MUKONO",243.0,16.0,45.7,29.2,8.6,0.0
2015,MITYANA,"ST.FRANCIS SECONDARY SCHOOL,BUSUNJU",125.0,16.0,31.2,36.0,16.8,0.0
2015,KYENJOJO,"KAIHURA PARENTS SS,KYENJOJO",50.0,16.0,30.0,28.0,18.0,0.0
2015,WAKISO,BILAL ISLAMIC INSTITUTE,288.0,16.0,28.5,27.4,27.4,0.0
2015,KAMPALA,"LAKESIDE COLLEGE,LUZIRA",213.0,16.0,39.4,31.5,12.7,0.0
2015,BUTAMBALA,BULO PARENTS SECONDARY SCHOOL,201.0,15.9,37.3,31.3,15.4,0.0
2015,LWENGO,"ST.BERNARD'S COLLEGE,KISWERA",164.0,15.9,20.7,22.6,34.8,0.6
2015,KAMPALA,"VIENNA HIGH SCHOOL,KABOWA",120.0,15.8,20.0,26.7,30.8,1.7
2015,MPIGI,"PRIDE COLLEGE SCHOOL,MPIGI",386.0,15.8,25.9,29.8,25.9,0.0
2015,MUKONO,MPOMA BOYS' SECONDARY SCHOOL,38.0,15.8,42.1,34.2,2.6,0.0
2015,MASINDI,IKOBA GIRLS' SECONDARY SCHOOL,38.0,15.8,7.9,34.2,31.6,0.0
2015,SOROTI,"HALCYON HIGH SCHOOL,SOROTI",413.0,15.7,42.1,31.5,9.9,0.0
2015,BUDUDA,"NALWANZA SECONDARY SCHOOL,BUDUDA",51.0,15.7,31.4,27.5,25.5,0.0
2015,HOIMA,"ALBERT SECONDARY SCHOOL,HOIMA",185.0,15.7,22.2,27.6,27.6,0.0
2015,MITYANA,MITYANA SECONDARY SCHOOL,166.0,15.7,24.1,31.9,28.3,0.0
2015,KAMPALA,"MACKAY MEMORIAL SCHOOL,NATETE",179.0,15.6,30.7,29.6,22.3,0.0
2015,JINJA,"M.M COLLEGE,WAIRAKA",64.0,15.6,35.9,35.9,10.9,0.0
2015,LIRA,ST.KATHERINE SECONDARY SCHOOL,224.0,15.6,51.8,26.8,5.4,0.4
2015,IBANDA,KIBUBURA GIRLS' SECONDARY SCHOOL,155.0,15.5,48.4,25.8,9.0,0.6
2015,WAKISO,KIREKA HIGH SCHOOL,149.0,15.4,30.9,27.5,21.5,0.0
2015,BUIKWE,"ST.NOA MAWAGALI SECONDARY SCHOOL,JINJA",104.0,15.4,33.7,29.8,18.3,0.0
2015,WAKISO,HANA MIXED SECONDARY SCHOOL,65.0,15.4,18.5,21.5,40.0,0.0
2015,KAMPALA,KAIROS HIGH SCHOOL,52.0,15.4,36.5,21.2,23.1,0.0
2015,KAMPALA,KULUMBA HIGH SCHOOL,26.0,15.4,15.4,34.6,26.9,0.0
2015,ISINGIRO,MBARARA COMPREHENSIVE SECONDARY SCHOOL,26.0,15.4,26.9,19.2,34.6,0.0
2015,WAKISO,"MOUNT OF OLIVES COLLEGE,KAKIRI",124.0,15.3,47.6,34.7,2.4,0.0
2015,KIBAALE,"ST.KIRIGWAJJO SECONDARY SCHOOL,KARUGUUZA",183.0,15.3,32.8,33.9,16.9,0.0
2015,KAMPALA,"BROADWAY HIGH SCHOOL,KAMPALA",118.0,15.3,28.0,22.9,29.7,0.0
2015,KAMPALA,"WINSTON STANDARD SS,KAMPALA",59.0,15.3,27.1,45.8,10.2,0.0
2015,SHEEMA,NGANWA HIGH SCHOOL,99.0,15.2,31.3,33.3,20.2,0.0
2015,MASAKA MAIN,"ARCHBISHOP KIWANUKA SS,KITOVU",132.0,15.2,38.6,29.5,15.2,0.0
2015,MPIGI,ST.LAWRENCE HIGH SCHOOL CROWN CITY,199.0,15.1,55.8,20.6,7.0,0.0
2015,SHEEMA,RYAKASINGA CENTRE FOR HIGHER EDUCATION,93.0,15.1,29.0,28.0,21.5,1.1
2015,KAMPALA,KYAMBOGO COLLEGE SCHOOL,206.0,15.0,32.5,26.7,20.4,0.0
2015,WAKISO,"ST.ANTHONY HIGH SCHOOL,GGANGU",40.0,15.0,10.0,17.5,50.0,0.0
2015,KAMPALA,PIMBAS SECONDARY SCHOOL,80.0,15.0,22.5,27.5,21.3,1.3
2015,LUWERO,KHADIJA GIRLS ISLAMIC SECONDARY SCHOOL,40.0,15.0,22.5,32.5,30.0,0.0
2015,WAKISO,"GOOD SAMARITAN H/S,NANSANA",128.0,14.8,30.5,34.4,20.3,0.0
2015,KAMPALA,"CRANE HIGH SCHOOL,KITINTALE",135.0,14.8,33.3,33.3,17.0,0.0
2015,MAYUGE,ARISE AFRICA CHRISTIAN SECONDARY SCHOOL,54.0,14.8,16.7,35.2,31.5,0.0
2015,WAKISO,"ST.KIZITO HIGH SCHOOL,NAMUGONGO",129.0,14.7,25.6,36.4,18.6,0.0
2015,WAKISO,"BRIDGES COLLEGE,ZANA",34.0,14.7,26.5,5.9,41.2,0.0
2015,MASINDI,MASINDI ARMY SECONDARY SCHOOL,136.0,14.7,41.2,33.1,9.6,0.0
2015,KAYUNGA,KANJUKI SECONDARY SCHOOL,177.0,14.7,32.8,36.2,16.4,0.0
2015,JINJA,"HILLSIDE COLLEGE,LUBANI",96.0,14.6,12.5,16.7,44.8,1.0
2015,KAMPALA,"UGANDA MARTYRS' HIGH SCHOOL,RUBAGA",117.0,14.5,37.6,35.9,9.4,0.0
2015,KIBOGA,KIBOGA PROGRESSIVE SECONDARY SCHOOL,124.0,14.5,28.2,16.1,36.3,0.0
2015,BUSHENYI MAIN,"ST.CECILIA GIRLS' SS,BUSHENYI",131.0,14.5,51.1,32.1,2.3,0.0
2015,KAMPALA,NAKASERO SECONDARY SCHOOL,76.0,14.5,25.0,22.4,31.6,0.0
2015,KIRYANDONGO,KIGUMBA PARENTS SECONDARY SCHOOL,90.0,14.4,25.6,35.6,22.2,0.0
2015,KALUNGU,WAGWA HIGH SCHOOL,160.0,14.4,25.6,31.3,25.6,0.0
2015,WAKISO,"ST.JOSEPHAT SECONDARY SCHOOL,KABAGA",21.0,14.3,23.8,19.0,42.9,0.0
2015,KAMPALA,"KINGSTONE HIGH SCHOOL,KAWEMPE",70.0,14.3,30.0,32.9,20.0,0.0
2015,RUKUNGIRI,KINYASANO GIRLS' HIGH SCHOOL,126.0,14.3,42.9,31.0,11.1,0.0
2015,MUKONO,NAMIRYANGO HIGH SCHOOL,42.0,14.3,35.7,33.3,16.7,0.0
2015,SSEMBABULE,"ST.KIZITO VOCATIONAL SS,MATEETE",70.0,14.3,18.6,31.4,30.0,0.0
2015,LUWERO,LUWERO SECONDARY SCHOOL,239.0,14.2,27.2,31.8,23.0,0.0
2015,MITYANA,"MUMSA HIGH SCHOOL,MITYANA",120.0,14.2,25.8,23.3,30.8,0.0
2015,SHEEMA,"ST.JOHN'S SECONDARY SCHOOL,NYABWINA",113.0,14.2,37.2,31.9,16.8,0.0
2015,BUSHENYI MAIN,SHUUKU VOCATIONAL SECONDARY SCHOOL,276.0,14.1,25.0,29.0,28.6,0.0
2015,KAMPALA,"STENA HILL SCHOOL,KAMPALA",78.0,14.1,21.8,20.5,35.9,0.0
2015,MITYANA,MITYANA STANDARD SECONDARY SCHOOL,114.0,14.0,32.5,31.6,19.3,0.9
2015,MASAKA MAIN,"ST.JANE FRANCES SECONDARY SCHOOL,KIRIMYA",100.0,14.0,16.0,21.0,41.0,1.0
2015,WAKISO,MAKERERE SECONDARY SCHOOL,93.0,14.0,22.6,26.9,31.2,0.0
2015,SHEEMA,"ST.CHARLES LWANGA HIGH SCHOOL,KASHEKURO",136.0,14.0,29.4,29.4,26.5,0.0
2015,KAMPALA,NAMUNGOONA HIGH SCHOOL,79.0,13.9,19.0,24.1,35.4,0.0
2015,IBANDA,"EQUATORIAL COLLEGE,IBANDA",108.0,13.9,28.7,25.0,26.9,0.0
2015,BUSHENYI MAIN,"UPHILL COLLEGE,KIGOMA",65.0,13.8,9.2,21.5,43.1,0.0
2015,HOIMA,"CENTRAL SCHOOL,HOIMA",65.0,13.8,40.0,32.3,3.1,0.0
2015,MPIGI,LUMUZA HIGH SCHOOL,80.0,13.8,27.5,31.3,23.8,1.3
2015,WAKISO,GAYAZA CAMBRIDGE COLLEGE,211.0,13.7,22.7,28.0,32.7,0.0
2015,MITYANA,"ST.PADRE PIO SECONDARY SCHOOL,BUSUNJU",51.0,13.7,39.2,29.4,17.6,0.0
2015,ARUA,EDIOFE GIRLS' SECONDARY SCHOOL,117.0,13.7,37.6,36.8,11.1,0.0
2015,JINJA,JINJA PROGRESSIVE SECONDARY SCHOOL,242.0,13.6,21.5,29.8,28.1,0.0
2015,KOBOKO,"ST.CHARLES LWANGA SS,KOBOKO",132.0,13.6,36.4,38.6,9.1,0.0
2015,WAKISO,"AIDAN COLLEGE,KAMPALA",103.0,13.6,22.3,28.2,31.1,0.0
2015,MASAKA MAIN,"ST.PAUL &amp; PAULINE'S SS,GAYAZA",37.0,13.5,16.2,29.7,32.4,2.7
2015,MASINDI,KINYARA SECONDARY SCHOOL,149.0,13.4,32.2,32.2,21.5,0.0
2015,BUSHENYI MAIN,NYABUBARE SECONDARY SCHOOL,187.0,13.4,36.9,31.0,18.2,0.0
2015,WAKISO,"MT.VERNON SCHOOL,MAYA",45.0,13.3,22.2,28.9,28.9,0.0
2015,MUBENDE,LUSIBA PROGRESSIVE SECONDARY SCHOOL,30.0,13.3,10.0,16.7,43.3,0.0
2015,NAMUTUMBA,"KISIKI COLLEGE,NAMUTUMBA",195.0,13.3,30.3,29.7,24.1,0.5
2015,MUKONO,"ST.BALIKUDEMBE SECONDARY SCHOOL,KISOGA",129.0,13.2,26.4,29.5,27.9,0.0
2015,MUKONO,"ST.JONAH HIGH SCHOOL,NAMUGONGO",38.0,13.2,15.8,47.4,18.4,0.0
2015,BUIKWE,BUIKWE SECONDARY SCHOOL,69.0,13.0,26.1,34.8,24.6,0.0
2015,KAMPALA,"MARIAM HIGH SCHOOL,KAMPALA",69.0,13.0,36.2,29.0,18.8,0.0
2015,MUKONO,"NILE HIGH SCHOOL,MUKONO",69.0,13.0,27.5,37.7,18.8,0.0
2015,WAKISO,"BRIGHT TRUST SECONDARY SCHOOL,KYENGERA",54.0,13.0,18.5,25.9,35.2,1.9
2015,KAMPALA,"EAST HIGH SCHOOL,NTINDA",116.0,12.9,34.5,28.4,21.6,0.9
2015,MUKONO,"ST.ANDREW KAGGWA SS,KABIMBIRI",93.0,12.9,29.0,34.4,19.4,0.0
2015,MAYUGE,"RENA COLLEGE,MAYUGE",132.0,12.9,37.9,31.8,13.6,0.0
2015,WAKISO,"MAJORINE COLLEGE,MULAWA",47.0,12.8,34.0,36.2,14.9,0.0
2015,NAMUTUMBA,KASWABULI SS BUKONTE NAMUTUMBA,102.0,12.7,42.2,29.4,14.7,0.0
2015,WAKISO,NAMBOOLE HIGH SCHOOL,118.0,12.7,31.4,33.1,21.2,0.0
2015,WAKISO,TENDER TALENTS MAGNET SCHOOL,63.0,12.7,15.9,27.0,42.9,0.0
2015,KAMPALA,"EMMANUEL COLLEGE,KAZO-KAMPALA",87.0,12.6,25.3,26.4,32.2,0.0
2015,WAKISO,BWEYOGERERE SECONDARY SCHOOL,103.0,12.6,20.4,43.7,21.4,0.0
2015,KAMPALA,KALINABIRI SECONDARY SCHOOL,119.0,12.6,30.3,36.1,17.6,0.0
2015,BUDAKA,"BUGWERE HIGH SCHOOL,NAMIREMBE",135.0,12.6,25.9,25.9,32.6,0.0
2015,LIRA,AMACH COMPLEX SECONDARY SCHOOL,159.0,12.6,33.3,35.8,15.7,0.6
2015,MITYANA,MITYANA TOWN SCHOOL,48.0,12.5,12.5,29.2,37.5,2.1
2015,BUIKWE,"BISHOP NKOYOYO SECONDARY SCHOOL,MATALE",120.0,12.5,25.0,24.2,36.7,0.0
2015,WAKISO,HIGHFIELD HIGH SCHOOL OF EAST AFRICA,32.0,12.5,37.5,31.3,15.6,3.1
2015,WAKISO,RAFIKI SECONDARY SCHOOL,16.0,12.5,37.5,25.0,25.0,0.0
2015,SHEEMA,SHEEMA HIGH SCHOOL,152.0,12.5,23.0,27.0,32.9,0.0
2015,LUWERO,"BULEMEZI SECONDARY SCHOOL,VVUMBA",48.0,12.5,4.2,16.7,56.3,2.1
2015,GULU,"SACRED HEART SECONDARY SCHOOL,GULU",161.0,12.4,47.8,32.9,6.2,0.0
2015,KAMPALA,NAMUNGOONA SALAF SCHOOL,89.0,12.4,19.1,42.7,20.2,0.0
2015,KANUNGU,"KINKIIZI HIGH SCHOOL,NYAKATARE",81.0,12.3,22.2,33.3,28.4,1.2
2015,KABAROLE,FORT PORTAL SECONDARY SCHOOL,227.0,12.3,24.2,29.5,30.8,0.9
2015,NTUNGAMO,BWONGYERA GIRLS' SECONDARY SCHOOL,130.0,12.3,27.7,38.5,20.8,0.0
2015,WAKISO,KAKIRI SECONDARY SCHOOL,57.0,12.3,29.8,35.1,21.1,0.0
2015,KAMULI,"MUSTARD SEED SECONDARY SCHOOL,BUSOTA",57.0,12.3,15.8,26.3,42.1,0.0
2015,MUKONO,ST.FRANCIS BORGIA HIGH SCHOOL,49.0,12.2,24.5,40.8,16.3,0.0
2015,WAKISO,KAWEMPE ROYAL COLLEGE,139.0,12.2,23.7,25.9,36.0,0.0
2015,MASAKA MAIN,"ST.ANTHONY'S SECONDARY SCHOOL,KAYUNGA",139.0,12.2,28.8,28.8,25.2,0.0
2015,MUKONO,"GLOBAL MUSLIM HIGH SCHOOL,NAGGALAMA",41.0,12.2,34.1,19.5,31.7,0.0
2015,WAKISO,"KKAN HIGH SCHOOL,BUNAMWAYA",74.0,12.2,16.2,20.3,45.9,0.0
2015,KATAKWI,TOROMA PEAS HIGH SCHOOL,33.0,12.1,42.4,36.4,6.1,0.0
2015,KAMPALA,"AMKA CLASSIC SCHOOL,KAMPALA",58.0,12.1,31.0,36.2,19.0,0.0
2015,KAMPALA,MIDFIELD SECONDARY SCHOOL,174.0,12.1,24.7,28.7,28.7,0.0
2015,BUIKWE,"HANDS OF GRACE SECONDARY SCHOOL,LUGAZI",83.0,12.0,6.0,16.9,43.4,0.0
2015,WAKISO,UBUNTU HILL SCHOOL,83.0,12.0,28.9,25.3,28.9,0.0
2015,NTUNGAMO,"ST.PAUL'S VOCATIONAL SCHOOL,KAGARAMA",83.0,12.0,20.5,20.5,43.4,0.0
2015,LUWERO,MAZZI SECONDARY SCHOOL,50.0,12.0,14.0,30.0,38.0,0.0
2015,WAKISO,"ST.MARY'S COLLEGE,NAMUGONGO",67.0,11.9,26.9,29.9,31.3,0.0
2015,NTUNGAMO,"TRINITY SECONDARY SCHOOL,RWASHAMAIRE",109.0,11.9,19.3,34.9,30.3,0.0
2015,WAKISO,GOD CARES HIGH SCHOOL,84.0,11.9,29.8,28.6,27.4,0.0
2015,HOIMA,BWIKYA ISLAMIC INSTITUTE,59.0,11.9,13.6,30.5,37.3,0.0
2015,KAMPALA,"BILAL ISLAMIC SCHOOL,BWAISE",135.0,11.9,28.9,32.6,26.7,0.0
2015,WAKISO,"LUYANZI COLLEGE,BWEYOGERERE",76.0,11.8,17.1,21.1,39.5,0.0
2015,ARUA,WANDI PROGRESSIVE SECONDARY SCHOOL,152.0,11.8,30.3,42.8,13.8,0.0
2015,NTUNGAMO,GLOBAL HIGH SCHOOL OMUNGYENYI,93.0,11.8,19.4,21.5,43.0,0.0
2015,MPIGI,ST.BALIKUDDEMBE SECONDARY SCHOOL,127.0,11.8,33.1,34.6,19.7,0.0
2015,BUIKWE,"STANDARD HIGH SCHOOL,BULUMAGI",161.0,11.8,15.5,26.1,42.9,0.6
2015,BUYENDE,"FLOWERLAND COMM. SS,KAMULI",17.0,11.8,23.5,23.5,35.3,0.0
2015,WAKISO,ANSWAR MUSLIM HIGH SCHOOL,68.0,11.8,25.0,38.2,23.5,0.0
2015,WAKISO,"KINAAWA HIGH SCHOOL,KAWEMPE",153.0,11.8,28.8,28.1,28.8,0.7
2015,WAKISO,"ST.THOMAS AQUINAS SS,KAWEMPE",136.0,11.8,33.8,24.3,28.7,0.0
2015,SHEEMA,BUGONGI MILLENNIUM SECONDARY SCHOOL,68.0,11.8,17.6,27.9,38.2,0.0
2015,MASAKA MAIN,NYENDO MIXED SECONDARY SCHOOL,51.0,11.8,21.6,21.6,41.2,0.0
2015,RUKUNGIRI,"GRACE HIGH SCHOOL,KISIIZI",68.0,11.8,25.0,33.8,22.1,0.0
2015,KABAROLE,"ST.LEO'S COLLEGE,KYEGOBE",153.0,11.8,37.3,33.3,17.6,0.0
2015,KIRYANDONGO,"ST.JOSEPH SECONDARY SCHOOL,TIITI",128.0,11.7,38.3,34.4,13.3,0.0
2015,BUSIA,BUSIA TRUST SECONDARY SCHOOL,205.0,11.7,28.3,25.9,28.3,1.0
